Light_Field,Hypercubo,Pos_x,Pos_y,Pos_u,Pos_v,Channel,Level,Hypercubo_Size,N_Zero,N_One,N_Two,N_Greater_Than_Two,Total_Values,
FountainVincent2,0,0,0,0,0,0,0,38025,38024,0,0,1,38025,
FountainVincent2,0,0,0,0,0,1,0,38025,38024,0,0,1,38025,
FountainVincent2,0,0,0,0,0,2,0,38025,38024,0,0,1,38025,
FountainVincent2,1,15,0,0,0,0,0,38025,38024,0,0,1,38025,
FountainVincent2,1,15,0,0,0,1,0,38025,38024,0,0,1,38025,
FountainVincent2,1,15,0,0,0,2,0,38025,38024,0,0,1,38025,
FountainVincent2,2,30,0,0,0,0,0,38025,38024,0,0,1,38025,
FountainVincent2,2,30,0,0,0,1,0,38025,38024,0,0,1,38025,
FountainVincent2,2,30,0,0,0,2,0,38025,38024,0,0,1,38025,
FountainVincent2,3,45,0,0,0,0,0,38025,38024,0,0,1,38025,
FountainVincent2,3,45,0,0,0,1,0,38025,38024,0,0,1,38025,
FountainVincent2,3,45,0,0,0,2,0,38025,38024,0,0,1,38025,
FountainVincent2,4,60,0,0,0,0,0,38025,38024,0,0,1,38025,
FountainVincent2,4,60,0,0,0,1,0,38025,38024,0,0,1,38025,
FountainVincent2,4,60,0,0,0,2,0,38025,38024,0,0,1,38025,
FountainVincent2,5,75,0,0,0,0,0,38025,38024,0,0,1,38025,
FountainVincent2,5,75,0,0,0,1,0,38025,38024,0,0,1,38025,
FountainVincent2,5,75,0,0,0,2,0,38025,38024,0,0,1,38025,
FountainVincent2,6,90,0,0,0,0,0,38025,38024,0,0,1,38025,
FountainVincent2,6,90,0,0,0,1,0,38025,38024,0,0,1,38025,
FountainVincent2,6,90,0,0,0,2,0,38025,38024,0,0,1,38025,
FountainVincent2,7,105,0,0,0,0,0,38025,38024,0,0,1,38025,
FountainVincent2,7,105,0,0,0,1,0,38025,38024,0,0,1,38025,
FountainVincent2,7,105,0,0,0,2,0,38025,38024,0,0,1,38025,
