Light_Field,Hypercubo,Pos_x,Pos_y,Pos_u,Pos_v,Channel,Level,Hypercubo_Size,N_Zero,N_One,N_Two,N_Greater_Than_Two,Total_Values,
StonePillarsOutside,0,0,0,0,0,0,1,3136,3135,0,0,1,3136,
StonePillarsOutside,0,8,0,0,0,0,1,2744,2744,0,0,0,2744,
StonePillarsOutside,0,0,8,0,0,0,1,2744,2744,0,0,0,2744,
StonePillarsOutside,0,8,8,0,0,0,1,2401,2401,0,0,0,2401,
StonePillarsOutside,0,0,0,7,0,0,1,2688,2688,0,0,0,2688,
StonePillarsOutside,0,8,0,7,0,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,0,0,8,7,0,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,0,8,8,7,0,0,1,2058,2058,0,0,0,2058,
StonePillarsOutside,0,0,0,0,7,0,1,2688,2688,0,0,0,2688,
StonePillarsOutside,0,8,0,0,7,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,0,0,8,0,7,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,0,8,8,0,7,0,1,2058,2058,0,0,0,2058,
StonePillarsOutside,0,0,0,7,7,0,1,2304,2304,0,0,0,2304,
StonePillarsOutside,0,8,0,7,7,0,1,2016,2016,0,0,0,2016,
StonePillarsOutside,0,0,8,7,7,0,1,2016,2016,0,0,0,2016,
StonePillarsOutside,0,8,8,7,7,0,1,1764,1764,0,0,0,1764,
StonePillarsOutside,0,0,0,0,0,1,1,3136,3135,0,0,1,3136,
StonePillarsOutside,0,8,0,0,0,1,1,2744,2744,0,0,0,2744,
StonePillarsOutside,0,0,8,0,0,1,1,2744,2744,0,0,0,2744,
StonePillarsOutside,0,8,8,0,0,1,1,2401,2401,0,0,0,2401,
StonePillarsOutside,0,0,0,7,0,1,1,2688,2688,0,0,0,2688,
StonePillarsOutside,0,8,0,7,0,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,0,0,8,7,0,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,0,8,8,7,0,1,1,2058,2058,0,0,0,2058,
StonePillarsOutside,0,0,0,0,7,1,1,2688,2688,0,0,0,2688,
StonePillarsOutside,0,8,0,0,7,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,0,0,8,0,7,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,0,8,8,0,7,1,1,2058,2058,0,0,0,2058,
StonePillarsOutside,0,0,0,7,7,1,1,2304,2304,0,0,0,2304,
StonePillarsOutside,0,8,0,7,7,1,1,2016,2016,0,0,0,2016,
StonePillarsOutside,0,0,8,7,7,1,1,2016,2016,0,0,0,2016,
StonePillarsOutside,0,8,8,7,7,1,1,1764,1764,0,0,0,1764,
StonePillarsOutside,0,0,0,0,0,2,1,3136,3135,0,0,1,3136,
StonePillarsOutside,0,8,0,0,0,2,1,2744,2744,0,0,0,2744,
StonePillarsOutside,0,0,8,0,0,2,1,2744,2744,0,0,0,2744,
StonePillarsOutside,0,8,8,0,0,2,1,2401,2401,0,0,0,2401,
StonePillarsOutside,0,0,0,7,0,2,1,2688,2688,0,0,0,2688,
StonePillarsOutside,0,8,0,7,0,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,0,0,8,7,0,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,0,8,8,7,0,2,1,2058,2058,0,0,0,2058,
StonePillarsOutside,0,0,0,0,7,2,1,2688,2688,0,0,0,2688,
StonePillarsOutside,0,8,0,0,7,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,0,0,8,0,7,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,0,8,8,0,7,2,1,2058,2058,0,0,0,2058,
StonePillarsOutside,0,0,0,7,7,2,1,2304,2304,0,0,0,2304,
StonePillarsOutside,0,8,0,7,7,2,1,2016,2016,0,0,0,2016,
StonePillarsOutside,0,0,8,7,7,2,1,2016,2016,0,0,0,2016,
StonePillarsOutside,0,8,8,7,7,2,1,1764,1764,0,0,0,1764,
StonePillarsOutside,1,15,0,0,0,0,1,3136,3135,0,0,1,3136,
StonePillarsOutside,1,23,0,0,0,0,1,2744,2744,0,0,0,2744,
StonePillarsOutside,1,15,8,0,0,0,1,2744,2744,0,0,0,2744,
StonePillarsOutside,1,23,8,0,0,0,1,2401,2401,0,0,0,2401,
StonePillarsOutside,1,15,0,7,0,0,1,2688,2688,0,0,0,2688,
StonePillarsOutside,1,23,0,7,0,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,1,15,8,7,0,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,1,23,8,7,0,0,1,2058,2058,0,0,0,2058,
StonePillarsOutside,1,15,0,0,7,0,1,2688,2688,0,0,0,2688,
StonePillarsOutside,1,23,0,0,7,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,1,15,8,0,7,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,1,23,8,0,7,0,1,2058,2058,0,0,0,2058,
StonePillarsOutside,1,15,0,7,7,0,1,2304,2304,0,0,0,2304,
StonePillarsOutside,1,23,0,7,7,0,1,2016,2016,0,0,0,2016,
StonePillarsOutside,1,15,8,7,7,0,1,2016,2016,0,0,0,2016,
StonePillarsOutside,1,23,8,7,7,0,1,1764,1764,0,0,0,1764,
StonePillarsOutside,1,15,0,0,0,1,1,3136,3135,0,0,1,3136,
StonePillarsOutside,1,23,0,0,0,1,1,2744,2744,0,0,0,2744,
StonePillarsOutside,1,15,8,0,0,1,1,2744,2744,0,0,0,2744,
StonePillarsOutside,1,23,8,0,0,1,1,2401,2401,0,0,0,2401,
StonePillarsOutside,1,15,0,7,0,1,1,2688,2688,0,0,0,2688,
StonePillarsOutside,1,23,0,7,0,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,1,15,8,7,0,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,1,23,8,7,0,1,1,2058,2058,0,0,0,2058,
StonePillarsOutside,1,15,0,0,7,1,1,2688,2688,0,0,0,2688,
StonePillarsOutside,1,23,0,0,7,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,1,15,8,0,7,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,1,23,8,0,7,1,1,2058,2058,0,0,0,2058,
StonePillarsOutside,1,15,0,7,7,1,1,2304,2304,0,0,0,2304,
StonePillarsOutside,1,23,0,7,7,1,1,2016,2016,0,0,0,2016,
StonePillarsOutside,1,15,8,7,7,1,1,2016,2016,0,0,0,2016,
StonePillarsOutside,1,23,8,7,7,1,1,1764,1764,0,0,0,1764,
StonePillarsOutside,1,15,0,0,0,2,1,3136,3135,0,0,1,3136,
StonePillarsOutside,1,23,0,0,0,2,1,2744,2744,0,0,0,2744,
StonePillarsOutside,1,15,8,0,0,2,1,2744,2744,0,0,0,2744,
StonePillarsOutside,1,23,8,0,0,2,1,2401,2401,0,0,0,2401,
StonePillarsOutside,1,15,0,7,0,2,1,2688,2688,0,0,0,2688,
StonePillarsOutside,1,23,0,7,0,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,1,15,8,7,0,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,1,23,8,7,0,2,1,2058,2058,0,0,0,2058,
StonePillarsOutside,1,15,0,0,7,2,1,2688,2688,0,0,0,2688,
StonePillarsOutside,1,23,0,0,7,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,1,15,8,0,7,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,1,23,8,0,7,2,1,2058,2058,0,0,0,2058,
StonePillarsOutside,1,15,0,7,7,2,1,2304,2304,0,0,0,2304,
StonePillarsOutside,1,23,0,7,7,2,1,2016,2016,0,0,0,2016,
StonePillarsOutside,1,15,8,7,7,2,1,2016,2016,0,0,0,2016,
StonePillarsOutside,1,23,8,7,7,2,1,1764,1764,0,0,0,1764,
StonePillarsOutside,2,30,0,0,0,0,1,3136,3135,0,0,1,3136,
StonePillarsOutside,2,38,0,0,0,0,1,2744,2744,0,0,0,2744,
StonePillarsOutside,2,30,8,0,0,0,1,2744,2744,0,0,0,2744,
StonePillarsOutside,2,38,8,0,0,0,1,2401,2401,0,0,0,2401,
StonePillarsOutside,2,30,0,7,0,0,1,2688,2688,0,0,0,2688,
StonePillarsOutside,2,38,0,7,0,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,2,30,8,7,0,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,2,38,8,7,0,0,1,2058,2058,0,0,0,2058,
StonePillarsOutside,2,30,0,0,7,0,1,2688,2688,0,0,0,2688,
StonePillarsOutside,2,38,0,0,7,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,2,30,8,0,7,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,2,38,8,0,7,0,1,2058,2058,0,0,0,2058,
StonePillarsOutside,2,30,0,7,7,0,1,2304,2304,0,0,0,2304,
StonePillarsOutside,2,38,0,7,7,0,1,2016,2016,0,0,0,2016,
StonePillarsOutside,2,30,8,7,7,0,1,2016,2016,0,0,0,2016,
StonePillarsOutside,2,38,8,7,7,0,1,1764,1764,0,0,0,1764,
StonePillarsOutside,2,30,0,0,0,1,1,3136,3135,0,0,1,3136,
StonePillarsOutside,2,38,0,0,0,1,1,2744,2744,0,0,0,2744,
StonePillarsOutside,2,30,8,0,0,1,1,2744,2744,0,0,0,2744,
StonePillarsOutside,2,38,8,0,0,1,1,2401,2401,0,0,0,2401,
StonePillarsOutside,2,30,0,7,0,1,1,2688,2688,0,0,0,2688,
StonePillarsOutside,2,38,0,7,0,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,2,30,8,7,0,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,2,38,8,7,0,1,1,2058,2058,0,0,0,2058,
StonePillarsOutside,2,30,0,0,7,1,1,2688,2688,0,0,0,2688,
StonePillarsOutside,2,38,0,0,7,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,2,30,8,0,7,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,2,38,8,0,7,1,1,2058,2058,0,0,0,2058,
StonePillarsOutside,2,30,0,7,7,1,1,2304,2304,0,0,0,2304,
StonePillarsOutside,2,38,0,7,7,1,1,2016,2016,0,0,0,2016,
StonePillarsOutside,2,30,8,7,7,1,1,2016,2016,0,0,0,2016,
StonePillarsOutside,2,38,8,7,7,1,1,1764,1764,0,0,0,1764,
StonePillarsOutside,2,30,0,0,0,2,1,3136,3135,0,0,1,3136,
StonePillarsOutside,2,38,0,0,0,2,1,2744,2744,0,0,0,2744,
StonePillarsOutside,2,30,8,0,0,2,1,2744,2744,0,0,0,2744,
StonePillarsOutside,2,38,8,0,0,2,1,2401,2401,0,0,0,2401,
StonePillarsOutside,2,30,0,7,0,2,1,2688,2688,0,0,0,2688,
StonePillarsOutside,2,38,0,7,0,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,2,30,8,7,0,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,2,38,8,7,0,2,1,2058,2058,0,0,0,2058,
StonePillarsOutside,2,30,0,0,7,2,1,2688,2688,0,0,0,2688,
StonePillarsOutside,2,38,0,0,7,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,2,30,8,0,7,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,2,38,8,0,7,2,1,2058,2058,0,0,0,2058,
StonePillarsOutside,2,30,0,7,7,2,1,2304,2304,0,0,0,2304,
StonePillarsOutside,2,38,0,7,7,2,1,2016,2016,0,0,0,2016,
StonePillarsOutside,2,30,8,7,7,2,1,2016,2016,0,0,0,2016,
StonePillarsOutside,2,38,8,7,7,2,1,1764,1764,0,0,0,1764,
StonePillarsOutside,3,45,0,0,0,0,1,3136,3135,0,0,1,3136,
StonePillarsOutside,3,53,0,0,0,0,1,2744,2744,0,0,0,2744,
StonePillarsOutside,3,45,8,0,0,0,1,2744,2744,0,0,0,2744,
StonePillarsOutside,3,53,8,0,0,0,1,2401,2401,0,0,0,2401,
StonePillarsOutside,3,45,0,7,0,0,1,2688,2688,0,0,0,2688,
StonePillarsOutside,3,53,0,7,0,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,3,45,8,7,0,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,3,53,8,7,0,0,1,2058,2058,0,0,0,2058,
StonePillarsOutside,3,45,0,0,7,0,1,2688,2688,0,0,0,2688,
StonePillarsOutside,3,53,0,0,7,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,3,45,8,0,7,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,3,53,8,0,7,0,1,2058,2058,0,0,0,2058,
StonePillarsOutside,3,45,0,7,7,0,1,2304,2304,0,0,0,2304,
StonePillarsOutside,3,53,0,7,7,0,1,2016,2016,0,0,0,2016,
StonePillarsOutside,3,45,8,7,7,0,1,2016,2016,0,0,0,2016,
StonePillarsOutside,3,53,8,7,7,0,1,1764,1764,0,0,0,1764,
StonePillarsOutside,3,45,0,0,0,1,1,3136,3135,0,0,1,3136,
StonePillarsOutside,3,53,0,0,0,1,1,2744,2744,0,0,0,2744,
StonePillarsOutside,3,45,8,0,0,1,1,2744,2744,0,0,0,2744,
StonePillarsOutside,3,53,8,0,0,1,1,2401,2401,0,0,0,2401,
StonePillarsOutside,3,45,0,7,0,1,1,2688,2688,0,0,0,2688,
StonePillarsOutside,3,53,0,7,0,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,3,45,8,7,0,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,3,53,8,7,0,1,1,2058,2058,0,0,0,2058,
StonePillarsOutside,3,45,0,0,7,1,1,2688,2688,0,0,0,2688,
StonePillarsOutside,3,53,0,0,7,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,3,45,8,0,7,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,3,53,8,0,7,1,1,2058,2058,0,0,0,2058,
StonePillarsOutside,3,45,0,7,7,1,1,2304,2304,0,0,0,2304,
StonePillarsOutside,3,53,0,7,7,1,1,2016,2016,0,0,0,2016,
StonePillarsOutside,3,45,8,7,7,1,1,2016,2016,0,0,0,2016,
StonePillarsOutside,3,53,8,7,7,1,1,1764,1764,0,0,0,1764,
StonePillarsOutside,3,45,0,0,0,2,1,3136,3135,0,0,1,3136,
StonePillarsOutside,3,53,0,0,0,2,1,2744,2744,0,0,0,2744,
StonePillarsOutside,3,45,8,0,0,2,1,2744,2744,0,0,0,2744,
StonePillarsOutside,3,53,8,0,0,2,1,2401,2401,0,0,0,2401,
StonePillarsOutside,3,45,0,7,0,2,1,2688,2688,0,0,0,2688,
StonePillarsOutside,3,53,0,7,0,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,3,45,8,7,0,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,3,53,8,7,0,2,1,2058,2058,0,0,0,2058,
StonePillarsOutside,3,45,0,0,7,2,1,2688,2688,0,0,0,2688,
StonePillarsOutside,3,53,0,0,7,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,3,45,8,0,7,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,3,53,8,0,7,2,1,2058,2058,0,0,0,2058,
StonePillarsOutside,3,45,0,7,7,2,1,2304,2304,0,0,0,2304,
StonePillarsOutside,3,53,0,7,7,2,1,2016,2016,0,0,0,2016,
StonePillarsOutside,3,45,8,7,7,2,1,2016,2016,0,0,0,2016,
StonePillarsOutside,3,53,8,7,7,2,1,1764,1764,0,0,0,1764,
StonePillarsOutside,4,60,0,0,0,0,1,3136,3135,0,0,1,3136,
StonePillarsOutside,4,68,0,0,0,0,1,2744,2744,0,0,0,2744,
StonePillarsOutside,4,60,8,0,0,0,1,2744,2744,0,0,0,2744,
StonePillarsOutside,4,68,8,0,0,0,1,2401,2401,0,0,0,2401,
StonePillarsOutside,4,60,0,7,0,0,1,2688,2688,0,0,0,2688,
StonePillarsOutside,4,68,0,7,0,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,4,60,8,7,0,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,4,68,8,7,0,0,1,2058,2058,0,0,0,2058,
StonePillarsOutside,4,60,0,0,7,0,1,2688,2688,0,0,0,2688,
StonePillarsOutside,4,68,0,0,7,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,4,60,8,0,7,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,4,68,8,0,7,0,1,2058,2058,0,0,0,2058,
StonePillarsOutside,4,60,0,7,7,0,1,2304,2304,0,0,0,2304,
StonePillarsOutside,4,68,0,7,7,0,1,2016,2016,0,0,0,2016,
StonePillarsOutside,4,60,8,7,7,0,1,2016,2016,0,0,0,2016,
StonePillarsOutside,4,68,8,7,7,0,1,1764,1764,0,0,0,1764,
StonePillarsOutside,4,60,0,0,0,1,1,3136,3135,0,0,1,3136,
StonePillarsOutside,4,68,0,0,0,1,1,2744,2744,0,0,0,2744,
StonePillarsOutside,4,60,8,0,0,1,1,2744,2744,0,0,0,2744,
StonePillarsOutside,4,68,8,0,0,1,1,2401,2401,0,0,0,2401,
StonePillarsOutside,4,60,0,7,0,1,1,2688,2688,0,0,0,2688,
StonePillarsOutside,4,68,0,7,0,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,4,60,8,7,0,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,4,68,8,7,0,1,1,2058,2058,0,0,0,2058,
StonePillarsOutside,4,60,0,0,7,1,1,2688,2688,0,0,0,2688,
StonePillarsOutside,4,68,0,0,7,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,4,60,8,0,7,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,4,68,8,0,7,1,1,2058,2058,0,0,0,2058,
StonePillarsOutside,4,60,0,7,7,1,1,2304,2304,0,0,0,2304,
StonePillarsOutside,4,68,0,7,7,1,1,2016,2016,0,0,0,2016,
StonePillarsOutside,4,60,8,7,7,1,1,2016,2016,0,0,0,2016,
StonePillarsOutside,4,68,8,7,7,1,1,1764,1764,0,0,0,1764,
StonePillarsOutside,4,60,0,0,0,2,1,3136,3135,0,0,1,3136,
StonePillarsOutside,4,68,0,0,0,2,1,2744,2744,0,0,0,2744,
StonePillarsOutside,4,60,8,0,0,2,1,2744,2744,0,0,0,2744,
StonePillarsOutside,4,68,8,0,0,2,1,2401,2401,0,0,0,2401,
StonePillarsOutside,4,60,0,7,0,2,1,2688,2688,0,0,0,2688,
StonePillarsOutside,4,68,0,7,0,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,4,60,8,7,0,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,4,68,8,7,0,2,1,2058,2058,0,0,0,2058,
StonePillarsOutside,4,60,0,0,7,2,1,2688,2688,0,0,0,2688,
StonePillarsOutside,4,68,0,0,7,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,4,60,8,0,7,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,4,68,8,0,7,2,1,2058,2058,0,0,0,2058,
StonePillarsOutside,4,60,0,7,7,2,1,2304,2304,0,0,0,2304,
StonePillarsOutside,4,68,0,7,7,2,1,2016,2016,0,0,0,2016,
StonePillarsOutside,4,60,8,7,7,2,1,2016,2016,0,0,0,2016,
StonePillarsOutside,4,68,8,7,7,2,1,1764,1764,0,0,0,1764,
StonePillarsOutside,5,75,0,0,0,0,1,3136,3135,0,0,1,3136,
StonePillarsOutside,5,83,0,0,0,0,1,2744,2744,0,0,0,2744,
StonePillarsOutside,5,75,8,0,0,0,1,2744,2744,0,0,0,2744,
StonePillarsOutside,5,83,8,0,0,0,1,2401,2401,0,0,0,2401,
StonePillarsOutside,5,75,0,7,0,0,1,2688,2688,0,0,0,2688,
StonePillarsOutside,5,83,0,7,0,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,5,75,8,7,0,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,5,83,8,7,0,0,1,2058,2058,0,0,0,2058,
StonePillarsOutside,5,75,0,0,7,0,1,2688,2688,0,0,0,2688,
StonePillarsOutside,5,83,0,0,7,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,5,75,8,0,7,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,5,83,8,0,7,0,1,2058,2058,0,0,0,2058,
StonePillarsOutside,5,75,0,7,7,0,1,2304,2304,0,0,0,2304,
StonePillarsOutside,5,83,0,7,7,0,1,2016,2016,0,0,0,2016,
StonePillarsOutside,5,75,8,7,7,0,1,2016,2016,0,0,0,2016,
StonePillarsOutside,5,83,8,7,7,0,1,1764,1764,0,0,0,1764,
StonePillarsOutside,5,75,0,0,0,1,1,3136,3135,0,0,1,3136,
StonePillarsOutside,5,83,0,0,0,1,1,2744,2744,0,0,0,2744,
StonePillarsOutside,5,75,8,0,0,1,1,2744,2744,0,0,0,2744,
StonePillarsOutside,5,83,8,0,0,1,1,2401,2401,0,0,0,2401,
StonePillarsOutside,5,75,0,7,0,1,1,2688,2688,0,0,0,2688,
StonePillarsOutside,5,83,0,7,0,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,5,75,8,7,0,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,5,83,8,7,0,1,1,2058,2058,0,0,0,2058,
StonePillarsOutside,5,75,0,0,7,1,1,2688,2688,0,0,0,2688,
StonePillarsOutside,5,83,0,0,7,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,5,75,8,0,7,1,1,2352,2352,0,0,0,2352,
StonePillarsOutside,5,83,8,0,7,1,1,2058,2058,0,0,0,2058,
StonePillarsOutside,5,75,0,7,7,1,1,2304,2304,0,0,0,2304,
StonePillarsOutside,5,83,0,7,7,1,1,2016,2016,0,0,0,2016,
StonePillarsOutside,5,75,8,7,7,1,1,2016,2016,0,0,0,2016,
StonePillarsOutside,5,83,8,7,7,1,1,1764,1764,0,0,0,1764,
StonePillarsOutside,5,75,0,0,0,2,1,3136,3135,0,0,1,3136,
StonePillarsOutside,5,83,0,0,0,2,1,2744,2744,0,0,0,2744,
StonePillarsOutside,5,75,8,0,0,2,1,2744,2744,0,0,0,2744,
StonePillarsOutside,5,83,8,0,0,2,1,2401,2401,0,0,0,2401,
StonePillarsOutside,5,75,0,7,0,2,1,2688,2688,0,0,0,2688,
StonePillarsOutside,5,83,0,7,0,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,5,75,8,7,0,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,5,83,8,7,0,2,1,2058,2058,0,0,0,2058,
StonePillarsOutside,5,75,0,0,7,2,1,2688,2688,0,0,0,2688,
StonePillarsOutside,5,83,0,0,7,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,5,75,8,0,7,2,1,2352,2352,0,0,0,2352,
StonePillarsOutside,5,83,8,0,7,2,1,2058,2058,0,0,0,2058,
StonePillarsOutside,5,75,0,7,7,2,1,2304,2304,0,0,0,2304,
StonePillarsOutside,5,83,0,7,7,2,1,2016,2016,0,0,0,2016,
StonePillarsOutside,5,75,8,7,7,2,1,2016,2016,0,0,0,2016,
StonePillarsOutside,5,83,8,7,7,2,1,1764,1764,0,0,0,1764,
StonePillarsOutside,6,90,0,0,0,0,1,3136,3135,0,0,1,3136,
StonePillarsOutside,6,98,0,0,0,0,1,2744,2744,0,0,0,2744,
StonePillarsOutside,6,90,8,0,0,0,1,2744,2744,0,0,0,2744,
StonePillarsOutside,6,98,8,0,0,0,1,2401,2401,0,0,0,2401,
StonePillarsOutside,6,90,0,7,0,0,1,2688,2688,0,0,0,2688,
StonePillarsOutside,6,98,0,7,0,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,6,90,8,7,0,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,6,98,8,7,0,0,1,2058,2058,0,0,0,2058,
StonePillarsOutside,6,90,0,0,7,0,1,2688,2688,0,0,0,2688,
StonePillarsOutside,6,98,0,0,7,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,6,90,8,0,7,0,1,2352,2352,0,0,0,2352,
StonePillarsOutside,6,98,8,0,7,0,1,2058,2058,0,0,0,2058,
StonePillarsOutside,6,90,0,7,7,0,1,2304,2304,0,0,0,2304,
StonePillarsOutside,6,98,0,7,7,0,1,2016,2016,0,0,0,2016,
StonePillarsOutside,6,90,8,7,7,0,1,2016,2016,0,0,0,2016,
StonePillarsOutside,6,98,8,7,7,0,1,1764,1764,0,0,0,1764,
StonePillarsOutside,6,90,0,0,0,1,1,3136,3135,0,0,1,3136,
StonePillarsOutside,6,98,0,0,0,1,1,2744,2744,0,0,0,2744,
