Light_Field,Hypercubo,Pos_x,Pos_y,Pos_u,Pos_v,Channel,Level,Hypercubo_Size,N_Zero,N_One,N_Two,N_Greater_Than_Two,Total_Values,
Fountain_Vincent2,0,0,0,0,0,0,0,38025,32324,2629,964,2108,38025,
Fountain_Vincent2,0,0,0,0,0,1,0,38025,31181,3576,1250,2018,38025,
Fountain_Vincent2,0,0,0,0,0,2,0,38025,33672,2323,847,1183,38025,
Fountain_Vincent2,1,15,0,0,0,0,0,38025,34608,1577,572,1268,38025,
Fountain_Vincent2,1,15,0,0,0,1,0,38025,33208,2647,932,1238,38025,
Fountain_Vincent2,1,15,0,0,0,2,0,38025,34731,1762,647,885,38025,
Fountain_Vincent2,2,30,0,0,0,0,0,38025,35092,1338,453,1142,38025,
Fountain_Vincent2,2,30,0,0,0,1,0,38025,35018,1811,526,670,38025,
Fountain_Vincent2,2,30,0,0,0,2,0,38025,35668,1448,442,467,38025,
Fountain_Vincent2,3,45,0,0,0,0,0,38025,35100,1222,463,1240,38025,
Fountain_Vincent2,3,45,0,0,0,1,0,38025,35550,1493,469,513,38025,
Fountain_Vincent2,3,45,0,0,0,2,0,38025,35907,1304,395,419,38025,
Fountain_Vincent2,4,60,0,0,0,0,0,38025,33757,1732,674,1862,38025,
Fountain_Vincent2,4,60,0,0,0,1,0,38025,35530,1403,453,639,38025,
Fountain_Vincent2,4,60,0,0,0,2,0,38025,35737,1339,435,514,38025,
Fountain_Vincent2,5,75,0,0,0,0,0,38025,34224,1522,606,1673,38025,
Fountain_Vincent2,5,75,0,0,0,1,0,38025,34949,1634,539,903,38025,
Fountain_Vincent2,5,75,0,0,0,2,0,38025,35662,1287,421,655,38025,
Fountain_Vincent2,6,90,0,0,0,0,0,38025,33368,2010,776,1871,38025,
Fountain_Vincent2,6,90,0,0,0,1,0,38025,34527,1844,623,1031,38025,
Fountain_Vincent2,6,90,0,0,0,2,0,38025,35137,1588,521,779,38025,
Fountain_Vincent2,7,105,0,0,0,0,0,38025,34064,1739,651,1571,38025,
Fountain_Vincent2,7,105,0,0,0,1,0,38025,35147,1529,505,844,38025,
Fountain_Vincent2,7,105,0,0,0,2,0,38025,35597,1326,443,659,38025,
Fountain_Vincent2,8,120,0,0,0,0,0,38025,34847,1331,553,1294,38025,
Fountain_Vincent2,8,120,0,0,0,1,0,38025,35699,1348,436,542,38025,
Fountain_Vincent2,8,120,0,0,0,2,0,38025,35988,1186,380,471,38025,
Fountain_Vincent2,9,135,0,0,0,0,0,38025,34553,1382,579,1511,38025,
Fountain_Vincent2,9,135,0,0,0,1,0,38025,35685,1302,466,572,38025,
Fountain_Vincent2,9,135,0,0,0,2,0,38025,35840,1243,394,548,38025,
Fountain_Vincent2,10,150,0,0,0,0,0,38025,33934,1646,662,1783,38025,
Fountain_Vincent2,10,150,0,0,0,1,0,38025,35327,1379,472,847,38025,
Fountain_Vincent2,10,150,0,0,0,2,0,38025,35599,1356,440,630,38025,
Fountain_Vincent2,11,165,0,0,0,0,0,38025,34535,1539,543,1408,38025,
Fountain_Vincent2,11,165,0,0,0,1,0,38025,35074,1607,538,806,38025,
Fountain_Vincent2,11,165,0,0,0,2,0,38025,35723,1317,406,579,38025,
Fountain_Vincent2,12,180,0,0,0,0,0,38025,33886,1818,659,1662,38025,
Fountain_Vincent2,12,180,0,0,0,1,0,38025,34284,1935,608,1198,38025,
Fountain_Vincent2,12,180,0,0,0,2,0,38025,35640,1331,455,599,38025,
Fountain_Vincent2,13,195,0,0,0,0,0,38025,32832,2292,861,2040,38025,
Fountain_Vincent2,13,195,0,0,0,1,0,38025,33064,2447,873,1641,38025,
Fountain_Vincent2,13,195,0,0,0,2,0,38025,35230,1510,510,775,38025,
Fountain_Vincent2,14,210,0,0,0,0,0,38025,32657,2315,897,2156,38025,
Fountain_Vincent2,14,210,0,0,0,1,0,38025,33375,2300,778,1572,38025,
Fountain_Vincent2,14,210,0,0,0,2,0,38025,35237,1583,462,743,38025,
Fountain_Vincent2,15,225,0,0,0,0,0,38025,32607,2277,944,2197,38025,
Fountain_Vincent2,15,225,0,0,0,1,0,38025,33136,2391,847,1651,38025,
Fountain_Vincent2,15,225,0,0,0,2,0,38025,35257,1503,537,728,38025,
Fountain_Vincent2,16,240,0,0,0,0,0,38025,33337,2021,767,1900,38025,
Fountain_Vincent2,16,240,0,0,0,1,0,38025,33773,2071,712,1469,38025,
Fountain_Vincent2,16,240,0,0,0,2,0,38025,35495,1371,492,667,38025,
Fountain_Vincent2,17,255,0,0,0,0,0,38025,33663,1875,705,1782,38025,
Fountain_Vincent2,17,255,0,0,0,1,0,38025,34613,1792,603,1017,38025,
Fountain_Vincent2,17,255,0,0,0,2,0,38025,35664,1386,452,523,38025,
Fountain_Vincent2,18,270,0,0,0,0,0,38025,35528,1001,374,1122,38025,
Fountain_Vincent2,18,270,0,0,0,1,0,38025,36344,1073,297,311,38025,
Fountain_Vincent2,18,270,0,0,0,2,0,38025,36250,1087,324,364,38025,
Fountain_Vincent2,19,285,0,0,0,0,0,38025,34359,1487,587,1592,38025,
Fountain_Vincent2,19,285,0,0,0,1,0,38025,35938,1269,375,443,38025,
Fountain_Vincent2,19,285,0,0,0,2,0,38025,35911,1239,394,481,38025,
Fountain_Vincent2,20,300,0,0,0,0,0,38025,35481,1232,399,913,38025,
Fountain_Vincent2,20,300,0,0,0,1,0,38025,35873,1312,408,432,38025,
Fountain_Vincent2,20,300,0,0,0,2,0,38025,35893,1283,375,474,38025,
Fountain_Vincent2,21,315,0,0,0,0,0,38025,35293,1336,429,967,38025,
Fountain_Vincent2,21,315,0,0,0,1,0,38025,35907,1306,381,431,38025,
Fountain_Vincent2,21,315,0,0,0,2,0,38025,35868,1275,375,507,38025,
Fountain_Vincent2,22,330,0,0,0,0,0,38025,34124,1657,709,1535,38025,
Fountain_Vincent2,22,330,0,0,0,1,0,38025,35965,1254,346,460,38025,
Fountain_Vincent2,22,330,0,0,0,2,0,38025,35951,1228,363,483,38025,
Fountain_Vincent2,23,345,0,0,0,0,0,38025,34627,1486,556,1356,38025,
Fountain_Vincent2,23,345,0,0,0,1,0,38025,35903,1271,401,450,38025,
Fountain_Vincent2,23,345,0,0,0,2,0,38025,35859,1333,406,427,38025,
Fountain_Vincent2,24,360,0,0,0,0,0,38025,36295,898,250,582,38025,
Fountain_Vincent2,24,360,0,0,0,1,0,38025,36116,1231,368,310,38025,
Fountain_Vincent2,24,360,0,0,0,2,0,38025,35953,1331,378,363,38025,
Fountain_Vincent2,25,375,0,0,0,0,0,38025,35801,1081,356,787,38025,
Fountain_Vincent2,25,375,0,0,0,1,0,38025,36130,1221,332,342,38025,
Fountain_Vincent2,25,375,0,0,0,2,0,38025,35874,1343,395,413,38025,
Fountain_Vincent2,26,390,0,0,0,0,0,38025,35709,1172,332,812,38025,
Fountain_Vincent2,26,390,0,0,0,1,0,38025,36004,1285,375,361,38025,
Fountain_Vincent2,26,390,0,0,0,2,0,38025,35899,1321,396,409,38025,
Fountain_Vincent2,27,405,0,0,0,0,0,38025,36174,963,248,640,38025,
