Light_Field,Hypercubo,Pos_x,Pos_y,Pos_u,Pos_v,Channel,Level,Hypercubo_Size,N_Zero,N_One,N_Two,N_Greater_Than_Two,Total_Values,
DangerDeMort,0,0,0,0,0,0,0,38025,30223,3762,1293,2747,38025,
DangerDeMort,0,0,0,0,0,1,0,38025,32848,2557,968,1652,38025,
DangerDeMort,0,0,0,0,0,2,0,38025,30306,3788,1504,2427,38025,
DangerDeMort,1,15,0,0,0,0,0,38025,33923,2298,651,1153,38025,
DangerDeMort,1,15,0,0,0,1,0,38025,35052,1637,529,807,38025,
DangerDeMort,1,15,0,0,0,2,0,38025,31365,3355,1284,2021,38025,
DangerDeMort,2,30,0,0,0,0,0,38025,32436,2706,885,1998,38025,
DangerDeMort,2,30,0,0,0,1,0,38025,34037,2107,678,1203,38025,
DangerDeMort,2,30,0,0,0,2,0,38025,32624,2859,1015,1527,38025,
DangerDeMort,3,45,0,0,0,0,0,38025,33997,1937,653,1438,38025,
DangerDeMort,3,45,0,0,0,1,0,38025,35449,1313,445,818,38025,
DangerDeMort,3,45,0,0,0,2,0,38025,32596,2831,1068,1530,38025,
DangerDeMort,4,60,0,0,0,0,0,38025,32660,2516,806,2043,38025,
DangerDeMort,4,60,0,0,0,1,0,38025,34815,1666,523,1021,38025,
DangerDeMort,4,60,0,0,0,2,0,38025,32750,2860,1023,1392,38025,
DangerDeMort,5,75,0,0,0,0,0,38025,32921,2326,822,1956,38025,
DangerDeMort,5,75,0,0,0,1,0,38025,34963,1535,483,1044,38025,
DangerDeMort,5,75,0,0,0,2,0,38025,33256,2593,852,1324,38025,
DangerDeMort,6,90,0,0,0,0,0,38025,33404,2202,692,1727,38025,
DangerDeMort,6,90,0,0,0,1,0,38025,35659,1174,340,852,38025,
DangerDeMort,6,90,0,0,0,2,0,38025,33153,2674,893,1305,38025,
DangerDeMort,7,105,0,0,0,0,0,38025,32859,2358,861,1947,38025,
DangerDeMort,7,105,0,0,0,1,0,38025,35004,1539,477,1005,38025,
DangerDeMort,7,105,0,0,0,2,0,38025,33950,2212,692,1171,38025,
DangerDeMort,8,120,0,0,0,0,0,38025,34025,1894,653,1453,38025,
DangerDeMort,8,120,0,0,0,1,0,38025,35960,998,346,721,38025,
DangerDeMort,8,120,0,0,0,2,0,38025,33694,2406,772,1153,38025,
DangerDeMort,9,135,0,0,0,0,0,38025,32465,2514,966,2080,38025,
DangerDeMort,9,135,0,0,0,1,0,38025,34904,1568,522,1031,38025,
DangerDeMort,9,135,0,0,0,2,0,38025,34036,2103,703,1183,38025,
DangerDeMort,10,150,0,0,0,0,0,38025,33165,2208,829,1823,38025,
DangerDeMort,10,150,0,0,0,1,0,38025,35451,1284,428,862,38025,
DangerDeMort,10,150,0,0,0,2,0,38025,34000,2202,685,1138,38025,
DangerDeMort,11,165,0,0,0,0,0,38025,32494,2469,980,2082,38025,
DangerDeMort,11,165,0,0,0,1,0,38025,34943,1561,509,1012,38025,
DangerDeMort,11,165,0,0,0,2,0,38025,34121,2039,722,1143,38025,
DangerDeMort,12,180,0,0,0,0,0,38025,33736,1998,733,1558,38025,
DangerDeMort,12,180,0,0,0,1,0,38025,32776,2755,957,1537,38025,
DangerDeMort,12,180,0,0,0,2,0,38025,35373,1478,448,726,38025,
DangerDeMort,13,195,0,0,0,0,0,38025,34030,1778,672,1545,38025,
DangerDeMort,13,195,0,0,0,1,0,38025,34477,1909,680,959,38025,
DangerDeMort,13,195,0,0,0,2,0,38025,35826,1342,370,487,38025,
DangerDeMort,14,210,0,0,0,0,0,38025,35214,1475,412,924,38025,
DangerDeMort,14,210,0,0,0,1,0,38025,35949,1195,331,550,38025,
DangerDeMort,14,210,0,0,0,2,0,38025,36081,1188,350,406,38025,
DangerDeMort,15,225,0,0,0,0,0,38025,34903,1456,503,1163,38025,
DangerDeMort,15,225,0,0,0,1,0,38025,33237,2555,922,1311,38025,
DangerDeMort,15,225,0,0,0,2,0,38025,36227,1052,296,450,38025,
DangerDeMort,16,240,0,0,0,0,0,38025,35546,1168,385,926,38025,
DangerDeMort,16,240,0,0,0,1,0,38025,34533,2022,676,794,38025,
DangerDeMort,16,240,0,0,0,2,0,38025,36413,1034,277,301,38025,
DangerDeMort,17,255,0,0,0,0,0,38025,34795,1492,536,1202,38025,
DangerDeMort,17,255,0,0,0,1,0,38025,33483,2436,839,1267,38025,
DangerDeMort,17,255,0,0,0,2,0,38025,36240,1104,313,368,38025,
DangerDeMort,18,270,0,0,0,0,0,38025,33741,1895,715,1674,38025,
DangerDeMort,18,270,0,0,0,1,0,38025,33310,2482,840,1393,38025,
DangerDeMort,18,270,0,0,0,2,0,38025,35862,1171,377,615,38025,
DangerDeMort,19,285,0,0,0,0,0,38025,34254,1686,612,1473,38025,
DangerDeMort,19,285,0,0,0,1,0,38025,33027,2637,889,1472,38025,
DangerDeMort,19,285,0,0,0,2,0,38025,36076,1075,369,505,38025,
DangerDeMort,20,300,0,0,0,0,0,38025,35906,909,346,864,38025,
DangerDeMort,20,300,0,0,0,1,0,38025,33508,2519,847,1151,38025,
DangerDeMort,20,300,0,0,0,2,0,38025,36484,981,263,297,38025,
DangerDeMort,21,315,0,0,0,0,0,38025,35821,1018,352,834,38025,
DangerDeMort,21,315,0,0,0,1,0,38025,34519,1928,681,897,38025,
DangerDeMort,21,315,0,0,0,2,0,38025,36466,983,276,300,38025,
DangerDeMort,22,330,0,0,0,0,0,38025,33516,2055,699,1755,38025,
DangerDeMort,22,330,0,0,0,1,0,38025,34638,1712,619,1056,38025,
DangerDeMort,22,330,0,0,0,2,0,38025,34886,1601,559,979,38025,
DangerDeMort,23,345,0,0,0,0,0,38025,32827,2288,895,2015,38025,
DangerDeMort,23,345,0,0,0,1,0,38025,34986,1494,519,1026,38025,
DangerDeMort,23,345,0,0,0,2,0,38025,34082,1932,719,1292,38025,
